longitude_deg,longitude_min,latitude_deg,latitude_min,speed,bearing_deg
-83,-43.73790275,42,16.55268083,0.861631983,139.66124
-83,-43.73789421,42,16.55267838,0.861662155,139.66124
-83,-43.73788572,42,16.55267593,0.861683489,141.8089189
-83,-43.73787727,42,16.55267348,0.861695903,141.8089189
-83,-43.73786887,42,16.55267103,0.861699316,137.8703582
-83,-43.73786052,42,16.55266859,0.861693652,137.8703582
-83,-43.73785282,42,16.55266628,0.861460652,140.1539831
-83,-43.73784516,42,16.55266397,0.861218671,140.1539831
-83,-43.73783755,42,16.55266167,0.860730079,140.4113104
-83,-43.73782998,42,16.55265937,0.860228063,140.4113104
-83,-43.73782246,42,16.55265707,0.859953795,143.3477871
-83,-43.73781499,42,16.55265478,0.859670436,143.3477871
-83,-43.73780756,42,16.55265249,0.859377951,143.3477871
-83,-43.73780017,42,16.5526502,0.859076308,139.5491381
-83,-43.73779297,42,16.55264777,0.858677374,139.5491381
-83,-43.7377858,42,16.55264535,0.858270135,139.7404629
-83,-43.73777868,42,16.55264294,0.857854556,139.7404629
-83,-43.7377716,42,16.55264052,0.857430606,138.4598437
-83,-43.73776456,42,16.55263811,0.856998258,138.4598437
-83,-43.73775757,42,16.5526357,0.856316915,140.9919257
-83,-43.73775063,42,16.55263329,0.855623204,140.9919257
-83,-43.73774373,42,16.55263089,0.854874374,142.6182937
-83,-43.73773688,42,16.5526285,0.854112328,142.6182937
-83,-43.73773007,42,16.55262632,0.853382078,142.6182937
-83,-43.73772331,42,16.55262414,0.852929627,139.5128991
-83,-43.73771659,42,16.55262196,0.852467789,139.5128991
-83,-43.73770992,42,16.55261978,0.851780463,143.6695795
-83,-43.73770329,42,16.55261761,0.851080179,143.6695795
-83,-43.7376967,42,16.55261545,0.850585921,140.7884494
-83,-43.73769016,42,16.55261328,0.850082305,140.7884494
-83,-43.73768365,42,16.55261112,0.849569332,138.6512837
-83,-43.73767719,42,16.55260896,0.849047002,138.6512837
-83,-43.73767076,42,16.55260694,0.848543549,140.145457
-83,-43.73766438,42,16.55260491,0.848030155,140.145457
-83,-43.73765804,42,16.55260289,0.847506833,140.145457
-83,-43.73765174,42,16.55260087,0.846973596,140.1159381
-83,-43.73764548,42,16.55259885,0.846430462,140.1159381
-83,-43.73763926,42,16.55259684,0.845596038,143.9154566
-83,-43.73763309,42,16.55259483,0.844748124,143.9154566
-83,-43.73762696,42,16.55259282,0.843795769,137.9141227
-83,-43.73762088,42,16.55259082,0.842830188,137.9141227
-83,-43.73761517,42,16.55258897,0.841804735,141.988166
-83,-43.7376095,42,16.55258711,0.840766629,141.988166
-83,-43.73760388,42,16.55258526,0.839533337,140.9330657
-83,-43.73759831,42,16.55258342,0.838286693,140.9330657
-83,-43.73759277,42,16.55258159,0.837217113,142.662842
-83,-43.73758728,42,16.55257976,0.83613516,142.662842
-83,-43.73758183,42,16.55257794,0.834928596,137.2574477
-83,-43.73757643,42,16.55257612,0.83370974,137.2574477
-83,-43.73757099,42,16.55257437,0.832520769,137.2574477
-83,-43.7375656,42,16.55257263,0.831466531,145.9496128
-83,-43.73756026,42,16.5525709,0.830399796,145.9496128
-83,-43.73755495,42,16.55256917,0.829228859,140.9977249
-83,-43.73754968,42,16.55256744,0.828045598,140.9977249
-83,-43.73754446,42,16.55256572,0.826852049,140.5370454
-83,-43.73753928,42,16.55256401,0.825646396,140.5370454
-83,-43.73753414,42,16.5525623,0.824400293,139.9958841
-83,-43.73752904,42,16.5525606,0.823142167,139.9958841
-83,-43.73752378,42,16.55255897,0.822026544,143.6846006
-83,-43.73751856,42,16.55255734,0.820898287,143.6846006
-83,-43.73751338,42,16.55255572,0.819859418,144.3475778
-83,-43.73750824,42,16.5525541,0.818808616,144.3475778
-83,-43.73750314,42,16.55255249,0.817991628,141.4973306
-83,-43.73749808,42,16.55255088,0.817165234,141.4973306
-83,-43.73749305,42,16.55254927,0.816062111,141.8133679
-83,-43.73748806,42,16.55254766,0.814947446,141.8133679
-83,-43.73748291,42,16.55254579,0.814128448,142.4976158
-83,-43.7374778,42,16.55254393,0.81330078,142.4976158
-83,-43.73747272,42,16.55254206,0.81208592,141.3864033
-83,-43.73746768,42,16.5525402,0.810859383,141.3864033
-83,-43.73746269,42,16.55253835,0.809621245,141.3864033
-83,-43.73745773,42,16.55253651,0.808362834,142.5614215
-83,-43.73745282,42,16.55253467,0.807092825,142.5614215
-83,-43.73744794,42,16.55253284,0.805826302,142.2521968
-83,-43.7374431,42,16.55253101,0.804548445,142.2521968
-83,-43.73743884,42,16.55252906,0.803002607,140.686983
-83,-43.73743462,42,16.55252711,0.801447484,140.686983
-83,-43.73743043,42,16.55252517,0.799971375,143.95545
-83,-43.73742628,42,16.55252324,0.798486293,143.95545
-83,-43.73742216,42,16.55252131,0.796918741,141.9388623
-83,-43.73741808,42,16.55251939,0.795342149,141.9388623
-83,-43.73741404,42,16.55251748,0.793756587,141.9388623
-83,-43.73741003,42,16.55251557,0.792113433,138.3422967
-83,-43.73740606,42,16.55251367,0.790461539,138.3422967
-83,-43.73740266,42,16.55251177,0.788448347,142.8435322
-83,-43.7373993,42,16.55250989,0.786427462,142.8435322
-83,-43.73739597,42,16.55250801,0.784613805,141.9229968
-83,-43.73739268,42,16.55250614,0.782793291,141.9229968
-83,-43.73738942,42,16.55250427,0.780790945,137.6532259
-83,-43.73738619,42,16.55250241,0.778781554,137.6532259
-83,-43.737383,42,16.55250056,0.777266221,142.0400733
-83,-43.73737983,42,16.55249871,0.775746586,142.0400733
-83,-43.73737676,42,16.55249706,0.77422706,143.8395239
-83,-43.73737372,42,16.55249541,0.772702814,143.8395239
-83,-43.73737071,42,16.55249377,0.771173896,143.8395239
-83,-43.73736773,42,16.55249212,0.768982797,141.5544094
-83,-43.73736478,42,16.55249049,0.76678486,141.5544094
-83,-43.73736187,42,16.55248887,0.764638164,140.9734648
-83,-43.73735899,42,16.55248725,0.762484763,140.9734648
-83,-43.73735615,42,16.55248565,0.760392228,143.7273466
-83,-43.73735334,42,16.55248405,0.758293183,143.7273466
-83,-43.7373509,42,16.55248232,0.756103879,140.8479269
-83,-43.73734849,42,16.5524806,0.753909484,140.8479269
-83,-43.73734611,42,16.55247889,0.751721313,143.6503654
-83,-43.73734376,42,16.55247719,0.749528123,143.6503654
-83,-43.73734144,42,16.55247549,0.747369613,138.7403366
-83,-43.73733915,42,16.5524738,0.745206507,138.7403366
-83,-43.73733689,42,16.55247211,0.743038873,138.7403366
-83,-43.73733466,42,16.55247043,0.740782332,142.4983363
-83,-43.73733246,42,16.55246876,0.738521135,142.4983363
-83,-43.73733102,42,16.55246683,0.736018781,144.4606288
-83,-43.73732961,42,16.5524649,0.733514561,144.4606288
-83,-43.73732822,42,16.55246299,0.730820134,140.9494322
-83,-43.73732687,42,16.55246108,0.728123802,140.9494322
-83,-43.73732554,42,16.55245918,0.725270563,141.4578561
-83,-43.73732424,42,16.55245729,0.722415717,141.4578561
-83,-43.73732297,42,16.55245541,0.719782346,144.3710355
-83,-43.73732173,42,16.55245354,0.717147362,144.3710355
-83,-43.73732058,42,16.55245128,0.714457258,143.1050662
-83,-43.73731945,42,16.55244903,0.711766536,143.1050662
-83,-43.73731835,42,16.55244679,0.708983832,140.3470914
-83,-43.73731728,42,16.55244455,0.706200551,140.3470914
-83,-43.73731624,42,16.55244233,0.703416748,140.3470914
-83,-43.73731521,42,16.55244011,0.700654898,142.4350798
-83,-43.73731422,42,16.55243791,0.697892587,142.4350798
-83,-43.73731325,42,16.55243571,0.694956625,140.8639223
-83,-43.73731231,42,16.55243353,0.692020279,140.8639223
-83,-43.73731093,42,16.55243109,0.689310512,143.5138752
-83,-43.73730958,42,16.55242866,0.686599396,143.5138752
-83,-43.73730825,42,16.55242624,0.683873013,140.9150054
-83,-43.73730695,42,16.55242384,0.681145466,140.9150054
-83,-43.73730568,42,16.55242144,0.678500943,140.1920674
-83,-43.73730444,42,16.55241906,0.675855565,140.1920674
-83,-43.73730322,42,16.55241669,0.673209383,140.1920674
-83,-43.73730202,42,16.55241432,0.670582195,140.6990854
-83,-43.73730086,42,16.55241197,0.667954321,140.6990854
-83,-43.73729911,42,16.55240949,0.665775709,141.5038592
-83,-43.7372974,42,16.55240702,0.66359602,141.5038592
-83,-43.7372957,42,16.55240456,0.661331247,143.971458
-83,-43.73729404,42,16.55240211,0.659064724,143.971458
-83,-43.7372924,42,16.55239967,0.65671343,142.7996503
-83,-43.73729078,42,16.55239724,0.654360242,142.7996503
-83,-43.7372892,42,16.55239483,0.652086819,143.9062048
-83,-43.73728763,42,16.55239242,0.649811815,143.9062048
-83,-43.7372861,42,16.55239002,0.64737584,140.3076844
-83,-43.73728379,42,16.55238736,0.645251518,140.3076844
-83,-43.73728151,42,16.55238472,0.643185205,145.4760381
-83,-43.73727926,42,16.55238209,0.641115228,145.4760381
-83,-43.73727703,42,16.55237947,0.639074333,143.5873153
-83,-43.73727484,42,16.55237687,0.63703022,143.5873153
-83,-43.73727267,42,16.55237427,0.635467473,143.5223171
-83,-43.73727052,42,16.55237168,0.633906088,143.5223171
-83,-43.73726839,42,16.55236909,0.632346062,143.5223171
-83,-43.73726503,42,16.55236604,0.630802149,141.4973306
-83,-43.73726169,42,16.55236301,0.629253387,141.4973306
-83,-43.73725839,42,16.55235999,0.627622555,142.3186695
-83,-43.73725511,42,16.55235699,0.625986216,142.3186695
-83,-43.73725187,42,16.55235399,0.624215531,139.7404629
-83,-43.73724866,42,16.55235101,0.622439088,139.7404629
-83,-43.73724549,42,16.55234805,0.620705307,139.5874139
-83,-43.73724235,42,16.5523451,0.618966113,139.5874139
-83,-43.73723923,42,16.55234216,0.617517317,143.9864245
-83,-43.73723555,42,16.55233909,0.616314104,143.9864245
-83,-43.7372319,42,16.55233604,0.615020014,144.9209169
-83,-43.73722828,42,16.55233301,0.613719918,144.9209169
-83,-43.73722469,42,16.55232998,0.612400025,143.1050662
-83,-43.73722113,42,16.55232697,0.61107438,143.1050662
-83,-43.7372176,42,16.55232397,0.609742996,143.1050662
-83,-43.73721411,42,16.55232098,0.608423054,143.8914787
-83,-43.73721064,42,16.55231801,0.607097407,143.8914787
-83,-43.73720621,42,16.55231485,0.605989652,142.3110125
-83,-43.73720181,42,16.5523117,0.604872975,142.3110125
-83,-43.73719745,42,16.55230857,0.603782116,141.978554
-83,-43.73719313,42,16.55230545,0.602682688,141.978554
-83,-43.73718883,42,16.55230235,0.601651755,140.6990854
-83,-43.73718458,42,16.55229925,0.600613099,140.6990854
-83,-43.73718035,42,16.55229618,0.599628244,140.4113104
-83,-43.73717616,42,16.55229311,0.598636223,140.4113104
-83,-43.737172,42,16.55229006,0.59769228,144.4606288
-83,-43.73716695,42,16.55228715,0.597176661,144.4606288
-83,-43.73716192,42,16.55228425,0.596594152,139.0985021
-83,-43.73715694,42,16.55228137,0.596001793,139.0985021
-83,-43.73715199,42,16.5522785,0.59556344,143.4307482
-83,-43.73714707,42,16.55227564,0.595116003,143.4307482
-83,-43.73714219,42,16.55227279,0.594659477,143.4307482
-83,-43.73713734,42,16.55226995,0.593991454,138.7620043
-83,-43.73713252,42,16.55226712,0.593313413,138.7620043
-83,-43.73712775,42,16.55226431,0.592691197,142.0270606
-83,-43.73712234,42,16.55226124,0.592331428,142.0270606
-83,-43.73711696,42,16.55225818,0.592019303,140.6759048
-83,-43.73711163,42,16.55225513,0.591697032,140.6759048
-83,-43.73710633,42,16.5522521,0.591241986,141.9626725
-83,-43.73710106,42,16.55224908,0.590775563,141.9626725
-83,-43.73709584,42,16.55224608,0.590477441,141.6904723
-83,-43.73709064,42,16.55224308,0.590169508,141.6904723
-83,-43.73708549,42,16.5522401,0.589821237,142.1185678
-83,-43.73707983,42,16.55223679,0.589672707,142.1185678
-83,-43.73707422,42,16.5522335,0.589425594,140.6373022
-83,-43.73706864,42,16.55223022,0.589167577,140.6373022
-83,-43.73706309,42,16.55222696,0.589009683,143.3533357
-83,-43.73705759,42,16.55222371,0.588841413,143.3533357
-83,-43.73705212,42,16.55222047,0.588662743,143.3533357
-83,-43.73704668,42,16.55221725,0.58822539,142.8435322
-83,-43.73704129,42,16.55221404,0.587775648,142.8435322
-83,-43.73703593,42,16.55221084,0.587529994,141.9229968
-83,-43.73702994,42,16.55220733,0.587549798,141.9229968
-83,-43.73702399,42,16.55220383,0.587539308,142.0636053
-83,-43.73701808,42,16.55220034,0.587517542,142.0636053
-83,-43.73701221,42,16.55219687,0.587230816,141.6293558
-83,-43.73700637,42,16.55219341,0.586930759,141.6293558
-83,-43.73700058,42,16.55218997,0.58675525,143.3775003
-83,-43.73699482,42,16.55218655,0.586567117,143.3775003
-83,-43.73698911,42,16.55218314,0.586483337,139.6054358
-83,-43.73698303,42,16.55217927,0.586539014,139.6054358
-83,-43.73697699,42,16.55217543,0.58656024,142.4188911
-83,-43.73697098,42,16.5521716,0.586570461,142.4188911
-83,-43.73696502,42,16.55216778,0.586376982,141.7313945
-83,-43.7369591,42,16.55216399,0.586170834,141.7313945
-83,-43.73695322,42,16.55216021,0.585952004,141.7313945
-83,-43.73694737,42,16.55215644,0.585756062,143.3892469
-83,-43.73694157,42,16.5521527,0.585547337,143.3892469
-83,-43.7369358,42,16.55214897,0.585540948,143.1442605
-83,-43.73692994,42,16.55214472,0.585556602,143.1442605
-83,-43.73692412,42,16.55214049,0.585596099,143.0508048
-83,-43.73691833,42,16.55213628,0.58562692,143.0508048
-83,-43.73691258,42,16.55213208,0.585481451,142.7942719
-83,-43.73690687,42,16.5521279,0.585325455,142.7942719
-83,-43.7369012,42,16.55212374,0.585235711,140.9734648
-83,-43.73689556,42,16.5521196,0.585136426,140.9734648
-83,-43.73688997,42,16.55211548,0.584979546,141.3864033
-83,-43.73688441,42,16.55211137,0.584812475,141.3864033
-83,-43.73687848,42,16.55210721,0.584814342,142.537753
-83,-43.7368726,42,16.55210307,0.584804771,142.537753
-83,-43.73686675,42,16.55209895,0.584906383,140.9734648
-83,-43.73686095,42,16.55209484,0.584997851,140.9734648
-83,-43.73685518,42,16.55209076,0.584724184,142.8271708
-83,-43.73684945,42,16.55208669,0.584437029,142.8271708
-83,-43.73684376,42,16.55208264,0.584136383,142.8271708
-83,-43.73683811,42,16.55207861,0.584173918,142.7834266
-83,-43.73683182,42,16.55207507,0.584515263,142.7834266
-83,-43.73682558,42,16.55207153,0.584874378,142.6366909
-83,-43.73681938,42,16.55206802,0.585219211,142.6366909
-83,-43.73681322,42,16.55206452,0.585301479,141.2170165
-83,-43.73680709,42,16.55206103,0.585368044,141.2170165
-83,-43.73680101,42,16.55205757,0.585209849,140.7771748
-83,-43.73679497,42,16.55205412,0.585035049,140.7771748
-83,-43.73678897,42,16.55205069,0.585084258,145.2617989
-83,-43.73678301,42,16.55204727,0.585117468,145.2617989
-83,-43.73677648,42,16.55204434,0.585477026,140.9734648
-83,-43.73677,42,16.55204142,0.585818617,140.9734648
-83,-43.73676356,42,16.55203851,0.586796294,141.5131317
-83,-43.73675715,42,16.55203562,0.587760036,141.5131317
-83,-43.73675078,42,16.55203273,0.588709813,142.0182858
-83,-43.73674444,42,16.55202985,0.589645596,142.0182858
-83,-43.73673814,42,16.55202698,0.590567359,142.0182858
-83,-43.73673188,42,16.55202413,0.590827535,142.5626107
-83,-43.73672566,42,16.55202129,0.591069924,142.5626107
-83,-43.73671894,42,16.55201879,0.591443434,142.1874312
-83,-43.73671227,42,16.55201631,0.591796892,142.1874312
-83,-43.73670564,42,16.55201384,0.59227948,143.3372338
-83,-43.73669904,42,16.55201139,0.592742543,143.3372338
-83,-43.73669249,42,16.55200894,0.593107778,141.2932568
-83,-43.73668598,42,16.55200651,0.593453577,141.2932568
-83,-43.73667952,42,16.5520041,0.593603123,142.6128473
-83,-43.73667309,42,16.5520017,0.593732985,142.6128473
-83,-43.7366667,42,16.55199931,0.59409327,141.7559685
-83,-43.73665956,42,16.55199713,0.594799209,141.7559685
-83,-43.73665246,42,16.55199496,0.595582642,140.6116216
-83,-43.7366454,42,16.55199281,0.59634498,140.6116216
-83,-43.73663837,42,16.55199066,0.597596686,140.9734648
-83,-43.73663139,42,16.55198852,0.598829383,140.9734648
-83,-43.73662445,42,16.55198639,0.600043119,140.9734648
-83,-43.73661754,42,16.55198427,0.601237943,139.8003406
-83,-43.73661067,42,16.55198215,0.602413906,139.8003406
-83,-43.73660304,42,16.55198037,0.603496787,144.2683833
-83,-43.73659545,42,16.55197861,0.604556412,144.2683833
-83,-43.73658791,42,16.55197685,0.605349447,143.4804143
-83,-43.73658041,42,16.55197511,0.606119218,143.4804143
-83,-43.73657295,42,16.55197338,0.606751393,140.7145472
-83,-43.73656554,42,16.55197165,0.607360563,140.7145472
-83,-43.73655818,42,16.55196994,0.608103325,143.4659357
-83,-43.73655086,42,16.55196824,0.608823385,143.4659357
-83,-43.73654358,42,16.55196655,0.609672784,145.3728874
-83,-43.73653574,42,16.55196514,0.610769274,145.3728874
-83,-43.73652795,42,16.55196373,0.611641989,143.5873153
-83,-43.73652021,42,16.55196234,0.612490722,143.5873153
-83,-43.73651251,42,16.55196095,0.613315616,143.5873153
-83,-43.73650485,42,16.55195957,0.613991645,144.3304682
-83,-43.73649725,42,16.55195821,0.614644264,144.3304682
-83,-43.73648968,42,16.55195685,0.61529145,141.6446533
-83,-43.73648217,42,16.55195551,0.61591542,141.6446533
-83,-43.7364747,42,16.55195418,0.61666532,142.7617912
-83,-43.7364664,42,16.55195285,0.617789317,142.7617912
-83,-43.73645816,42,16.55195153,0.618834437,144.2869726
-83,-43.73644996,42,16.55195023,0.619854251,144.2869726
-83,-43.73644181,42,16.55194893,0.621006106,143.3130926
-83,-43.7364337,42,16.55194764,0.622132876,143.3130926
-83,-43.73642564,42,16.55194636,0.623144098,143.2728887
-83,-43.73641763,42,16.55194509,0.62413054,143.2728887
-83,-43.73640966,42,16.55194383,0.625092347,143.2728887
-83,-43.73640141,42,16.55194244,0.626219608,142.4188911
-83,-43.7363932,42,16.55194106,0.627321462,142.4188911
-83,-43.73638504,42,16.55193969,0.628577441,143.9628977
-83,-43.73637692,42,16.55193833,0.62980836,143.9628977
-83,-43.73636885,42,16.55193697,0.630928944,143.2996151
-83,-43.73636083,42,16.55193563,0.632024698,143.2996151
-83,-43.73635285,42,16.55193429,0.632840489,145.8127547
-83,-43.73634492,42,16.55193297,0.633631892,145.8127547
-83,-43.73633703,42,16.55193165,0.634419298,144.3479899
-83,-43.7363286,42,16.55193001,0.635463369,144.3479899
-83,-43.73632021,42,16.55192838,0.636429172,143.3643661
-83,-43.73631187,42,16.55192677,0.637369153,143.3643661
-83,-43.73630358,42,16.55192516,0.638283464,143.3643661
-83,-43.73629533,42,16.55192357,0.639159558,142.4188911
-83,-43.73628714,42,16.55192198,0.640010284,142.4188911
-83,-43.736279,42,16.55192041,0.640787929,142.5785123
-83,-43.7362709,42,16.55191885,0.641540542,142.5785123
-83,-43.73626285,42,16.5519173,0.642355656,138.4274717
-83,-43.73625412,42,16.55191536,0.643488897,138.4274717
-83,-43.73624543,42,16.55191343,0.644755972,144.4007153
-83,-43.7362368,42,16.55191151,0.645996401,144.4007153
-83,-43.73622821,42,16.55190961,0.647277319,143.95545
-83,-43.73621967,42,16.55190771,0.64853197,143.95545
-83,-43.73621118,42,16.55190582,0.649620418,141.0502893
-83,-43.73620274,42,16.55190395,0.650682781,141.0502893
-83,-43.73619435,42,16.55190208,0.651813555,143.0102754
-83,-43.7361854,42,16.55189996,0.65319875,143.0102754
-83,-43.73617651,42,16.55189785,0.654485664,143.4804143
-83,-43.73616766,42,16.55189576,0.655745285,143.4804143
-83,-43.73615887,42,16.55189367,0.656977756,143.4804143
-83,-43.73615012,42,16.5518916,0.65838716,141.6904723
-83,-43.73614142,42,16.55188953,0.659764421,141.0749773
-83,-43.73613277,42,16.55188748,0.661115355,141.0749773
-83,-43.73612417,42,16.55188544,0.662440088,141.0749773
-83,-43.73611562,42,16.5518834,0.66337897,139.2761047
-83,-43.73610705,42,16.55188118,0.664326744,139.2761047
-83,-43.73609853,42,16.55187898,0.665292787,142.335305
-83,-43.73609006,42,16.55187678,0.66623257,142.335305
-83,-43.73608164,42,16.5518746,0.667214728,141.5703517
-83,-43.73607327,42,16.55187243,0.668171012,141.5703517
-83,-43.73606495,42,16.55187027,0.669041264,141.7923865
-83,-43.73605668,42,16.55186813,0.669885848,141.7923865
-83,-43.73604845,42,16.551866,0.670820594,142.0580577
-83,-43.73604068,42,16.55186381,0.671548635,142.0580577
-83,-43.73603295,42,16.55186164,0.672274782,142.2144169
-83,-43.73602527,42,16.55185947,0.672977232,142.2144169
-83,-43.73601763,42,16.55185732,0.673541276,141.1478089
-83,-43.73601004,42,16.55185518,0.674081767,141.1478089
-83,-43.7360025,42,16.55185306,0.674462508,140.9573
-83,-43.73599501,42,16.55185094,0.674819864,140.9573
-83,-43.73598756,42,16.55184884,0.675178816,140.0734645
-83,-43.73598016,42,16.55184676,0.675514698,140.0734645
-83,-43.73597367,42,16.55184502,0.675455821,142.861173
-83,-43.73596723,42,16.55184329,0.675376819,142.861173
-83,-43.73596083,42,16.55184157,0.675073378,140.8117995
-83,-43.73595448,42,16.55183987,0.67475016,140.8117995
-83,-43.73594817,42,16.55183818,0.674407313,140.8117995
-83,-43.73594191,42,16.5518365,0.674209231,142.8646099
-83,-43.73593568,42,16.55183483,0.673991743,142.8646099
-83,-43.7359295,42,16.55183317,0.673828467,141.8337307
-83,-43.73592403,42,16.55183206,0.673326177,141.8337307
-83,-43.7359186,42,16.55183096,0.673147994,143.8066831
-83,-43.73591321,42,16.55182986,0.672953034,143.8066831
-83,-43.73590785,42,16.55182878,0.672701843,141.5145825
-83,-43.73590253,42,16.55182769,0.672434106,141.5145825
-83,-43.73589725,42,16.55182662,0.672063884,140.0890002
-83,-43.73589201,42,16.55182555,0.671677358,140.0890002
-83,-43.7358868,42,16.5518245,0.671093079,141.7969595
-83,-43.73588164,42,16.55182345,0.67049289,141.7969595
-83,-43.73587724,42,16.55182281,0.669267222,142.1185678
-83,-43.73587289,42,16.55182218,0.668029234,142.1185678
-83,-43.73586857,42,16.55182156,0.666985884,141.3238318
-83,-43.73586429,42,16.55182094,0.66592985,141.3238318
-83,-43.73586004,42,16.55182034,0.665059495,142.6698216
-83,-43.73585583,42,16.55181974,0.664176377,142.6698216
-83,-43.73585165,42,16.55181914,0.663397438,143.4252911
-83,-43.7358475,42,16.55181855,0.662605812,143.4252911
-83,-43.73584392,42,16.55181837,0.661548531,143.4252911
-83,-43.73584038,42,16.55181819,0.660248363,144.3860537
-83,-43.73583686,42,16.55181802,0.65893854,144.3860537
-83,-43.73583338,42,16.55181786,0.657589669,143.9062048
-83,-43.73582993,42,16.5518177,0.656231423,143.9062048
-83,-43.73582652,42,16.55181755,0.654814661,141.3469175
-83,-43.73582314,42,16.5518174,0.653388675,141.3469175
-83,-43.73581979,42,16.55181726,0.6518874,144.5253158
-83,-43.73581647,42,16.55181712,0.650377736,144.5253158
-83,-43.73581352,42,16.55181733,0.648684819,142.6515512
-83,-43.7358106,42,16.55181754,0.646985342,142.6515512
-83,-43.73580771,42,16.55181776,0.645406231,142.2121167
-83,-43.73580486,42,16.55181798,0.643820144,142.2121167
-83,-43.73580203,42,16.55181821,0.642227182,142.2121167
-83,-43.73579923,42,16.55181844,0.640884,144.3719007
-83,-43.73579646,42,16.55181867,0.63953333,144.3719007
-83,-43.73579372,42,16.55181891,0.638173766,145.4283528
-83,-43.73579101,42,16.55181915,0.636806963,145.4283528
-83,-43.73578759,42,16.55181959,0.635750718,143.971458
-83,-43.7357842,42,16.55182003,0.634685492,143.971458
-83,-43.73578085,42,16.55182048,0.633630272,141.7559685
-83,-43.73577752,42,16.55182092,0.632566037,141.7559685
-83,-43.73577422,42,16.55182137,0.631310992,142.8435322
-83,-43.73577096,42,16.55182183,0.630047958,142.8435322
-83,-43.73576772,42,16.55182228,0.628900188,142.0395286
-83,-43.73576451,42,16.55182274,0.627744007,142.0395286
-83,-43.73576061,42,16.55182307,0.626866506,142.8435322
-83,-43.73575673,42,16.5518234,0.625978536,142.8435322
-83,-43.73575288,42,16.55182373,0.625080195,142.8435322
-83,-43.73574907,42,16.55182406,0.624173291,142.0395286
-83,-43.73574529,42,16.5518244,0.623256142,142.0395286
-83,-43.73574154,42,16.55182474,0.622318328,139.5644436
-83,-43.73573783,42,16.55182509,0.621370319,139.5644436
-83,-43.73573414,42,16.55182543,0.620363846,143.4339393
-83,-43.73573049,42,16.55182578,0.619347911,143.4339393
-83,-43.73572547,42,16.5518258,0.619043252,142.8193469
-83,-43.73572049,42,16.55182582,0.618724063,142.8193469
-83,-43.73571554,42,16.55182585,0.618260361,143.2284881
-83,-43.73571063,42,16.55182588,0.617782856,143.2284881
-83,-43.73570575,42,16.55182591,0.617396139,143.8310887
-83,-43.73570091,42,16.55182595,0.616995494,143.8310887
-83,-43.7356961,42,16.551826,0.616462594,144.8798647
-83,-43.73569134,42,16.55182605,0.615916592,144.8798647
-83,-43.7356866,42,16.5518261,0.615501432,141.4020434
-83,-43.73568064,42,16.55182549,0.615640839,141.4020434
-83,-43.73567471,42,16.55182488,0.615827558,143.8811871
-83,-43.73566882,42,16.55182428,0.61599632,143.8811871
-83,-43.73566297,42,16.55182369,0.616147244,143.8811871
-83,-43.73565716,42,16.5518231,0.616154411,141.7923865
-83,-43.73565139,42,16.55182251,0.616144095,141.7923865
-83,-43.73564565,42,16.55182194,0.616093177,143.4543725
-83,-43.73563996,42,16.55182136,0.616025131,143.4543725
-83,-43.7356337,42,16.55182033,0.616402951,144.3459178
-83,-43.73562748,42,16.5518193,0.616761811,144.3459178
-83,-43.7356213,42,16.55181828,0.617001097,141.6676108
-83,-43.73561516,42,16.55181727,0.617221641,141.6676108
-83,-43.73560906,42,16.55181626,0.61750379,143.0378884
-83,-43.73560299,42,16.55181526,0.617767445,143.0378884
-83,-43.73559697,42,16.55181427,0.617821738,139.5899965
-83,-43.73559099,42,16.55181328,0.617857771,139.5899965
-83,-43.73558504,42,16.5518123,0.617875669,139.5899965
-83,-43.7355796,42,16.55181093,0.61779537,141.4020434
-83,-43.7355742,42,16.55180956,0.617698774,141.4020434
-83,-43.73556884,42,16.55180821,0.617463607,139.6286071
-83,-43.73556351,42,16.55180686,0.617212273,139.6286071
-83,-43.73555822,42,16.55180551,0.617069565,143.0378884
-83,-43.73555297,42,16.55180418,0.61691095,143.0378884
-83,-43.73554775,42,16.55180285,0.616711088,143.9313457
-83,-43.73554257,42,16.55180154,0.616495493,143.9313457
-83,-43.73553742,42,16.55180023,0.61626427,143.9313457
-83,-43.73553311,42,16.55179899,0.615465737,140.1321631
-83,-43.73552884,42,16.55179776,0.614654214,140.1321631
-83,-43.7355246,42,16.55179654,0.614020214,144.3903817
-83,-43.73552039,42,16.55179533,0.613373429,144.3903817
-83,-43.73551621,42,16.55179413,0.612625791,142.4741533
-83,-43.73551207,42,16.55179293,0.611865561,142.4741533
-83,-43.73550796,42,16.55179175,0.61118079,143.3533357
-83,-43.73550388,42,16.55179057,0.610483633,143.3533357
-83,-43.73549984,42,16.55178919,0.60987739,143.5223171
-83,-43.73549583,42,16.55178783,0.609259148,143.5223171
-83,-43.73549184,42,16.55178647,0.60831465,141.988166
-83,-43.7354879,42,16.55178512,0.607358176,141.988166
-83,-43.73548398,42,16.55178378,0.606457037,143.1531201
-83,-43.7354801,42,16.55178245,0.605544117,143.1531201
-83,-43.73547625,42,16.55178113,0.60474382,140.6345928
-83,-43.73547243,42,16.55177981,0.603931996,140.6345928
-83,-43.73546864,42,16.55177851,0.60311452,138.380385
-83,-43.73546522,42,16.55177714,0.602131891,138.380385
-83,-43.73546183,42,16.55177578,0.601139105,138.380385
